run_id,seed,pair,variant,host_event_count,mediation_invocations,interruption_count,effect_count,final_output,native_elapsed_us,oram_accesses,dummy_fraction,structural_signature
s1-p5-v0-b0,1,5,B0-NATURAL,3,1,0,1,completed,2092.8,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p5-v0-b1,1,5,B0-NATURAL,6,2,1,1,completed,3242.3,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p6-v0-b0,1,6,B0-NATURAL,3,1,0,1,completed,2302.2,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p6-v0-b1,1,6,B0-NATURAL,6,2,1,1,completed,3273.3,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p7-v0-b0,1,7,B0-NATURAL,3,1,0,1,completed,2102.6,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p7-v0-b1,1,7,B0-NATURAL,6,2,1,1,completed,3118.5,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p8-v0-b0,1,8,B0-NATURAL,3,1,0,1,completed,1961.9,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p8-v0-b1,1,8,B0-NATURAL,6,2,1,1,completed,3143.9,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p9-v0-b0,1,9,B0-NATURAL,3,1,0,1,completed,2039.9,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p9-v0-b1,1,9,B0-NATURAL,6,2,1,1,completed,3123.2,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p10-v0-b0,1,10,B0-NATURAL,3,1,0,1,completed,2110.8,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p10-v0-b1,1,10,B0-NATURAL,6,2,1,1,completed,3434.7,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p11-v0-b0,1,11,B0-NATURAL,3,1,0,1,completed,2042.7,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p11-v0-b1,1,11,B0-NATURAL,6,2,1,1,completed,3148.6,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p12-v0-b0,1,12,B0-NATURAL,3,1,0,1,completed,2036.6,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p12-v0-b1,1,12,B0-NATURAL,6,2,1,1,completed,3355.7,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p13-v0-b0,1,13,B0-NATURAL,3,1,0,1,completed,2105.6,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p13-v0-b1,1,13,B0-NATURAL,6,2,1,1,completed,3264.2,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p14-v0-b0,1,14,B0-NATURAL,3,1,0,1,completed,2110.3,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p14-v0-b1,1,14,B0-NATURAL,6,2,1,1,completed,3299.3,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p15-v0-b0,1,15,B0-NATURAL,3,1,0,1,completed,2327.7,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p15-v0-b1,1,15,B0-NATURAL,6,2,1,1,completed,3469.0,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p16-v0-b0,1,16,B0-NATURAL,3,1,0,1,completed,2095.3,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p16-v0-b1,1,16,B0-NATURAL,6,2,1,1,completed,3313.8,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p17-v0-b0,1,17,B0-NATURAL,3,1,0,1,completed,2117.1,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p17-v0-b1,1,17,B0-NATURAL,6,2,1,1,completed,3223.0,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p18-v0-b0,1,18,B0-NATURAL,3,1,0,1,completed,2115.3,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p18-v0-b1,1,18,B0-NATURAL,6,2,1,1,completed,3282.7,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p19-v0-b0,1,19,B0-NATURAL,3,1,0,1,completed,2013.4,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[3,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p19-v0-b1,1,19,B0-NATURAL,6,2,1,1,completed,3383.4,0,0.0,"[[1,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[2,""RUNTIME_BOUNDARY"",""APPROVAL_INTERRUPTION"",0,0],[3,""RUNTIME_BOUNDARY"",""LOCAL_APPROVAL_DECISION"",0,0],[4,""RUNTIME_BOUNDARY"",""MEDIATION_INVOCATION"",0,0],[5,""RUNTIME_BOUNDARY"",""PUBLIC_EFFECT_COMMIT"",0,0],[6,""RUNTIME_BOUNDARY"",""SANITIZED_RESULT"",0,0]]"
s1-p0-v1-b0,1,0,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,1996.8,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p0-v1-b1,1,0,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3210.2,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p1-v1-b0,1,1,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2022.8,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p1-v1-b1,1,1,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3246.0,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p2-v1-b0,1,2,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2198.0,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p2-v1-b1,1,2,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3287.5,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p3-v1-b0,1,3,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2091.4,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p3-v1-b1,1,3,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3345.6,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p4-v1-b0,1,4,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2402.5,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p4-v1-b1,1,4,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3217.0,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p5-v1-b0,1,5,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2114.3,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p5-v1-b1,1,5,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3327.4,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p6-v1-b0,1,6,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2148.8,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p6-v1-b1,1,6,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3191.1,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p7-v1-b0,1,7,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2050.6,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p7-v1-b1,1,7,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3376.1,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p8-v1-b0,1,8,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2072.8,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p8-v1-b1,1,8,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3437.2,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p9-v1-b0,1,9,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2056.8,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p9-v1-b1,1,9,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3311.0,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p10-v1-b0,1,10,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2051.8,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p10-v1-b1,1,10,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3219.9,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p11-v1-b0,1,11,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2112.6,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p11-v1-b1,1,11,B1-PER-ACTION-OBLIVIOUS,7,2,1,1,completed,3190.2,6,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[2,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
s1-p12-v1-b0,1,12,B1-PER-ACTION-OBLIVIOUS,4,1,0,1,completed,2025.1,3,0.0,"[[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""PRIVATE_STATE_ORAM"",""ORAM_ACCESS"",451,444],[1,""MESSAGE_TOOL"",""PUBLIC_EFFECT"",451,444]]"
