data_record_bytes,permission_record_bytes,history_record_bytes,architecture,privacy,logical_accesses,physical_paths,physical_blocks,physical_blocks_4k_equiv,bytes_action,tree_storage_bytes,position_map_bytes,stash_bytes,trusted_state_bytes,dummy_fraction,rounds_serial,rounds_parallel,local_compute_us,storage_amplification,read_write_amplification,logical_block_counts,block_sizes,tree_heights
16384,256,64,SCAN-BOTH,pass,1,1,112,640.0,2621440,1074200576,32768,98304,131072,0.3333333333333333,1,3,18,7.972276264591439,156.93486590038313,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:256;hist:64,data:13;perm:scan;hist:scan
16384,256,256,MODULAR-ORAM,leak,3,3,300.0,239.25,979968.0,1084160000,53248,98304,151552,0,3,3,54,7.999501329787234,58.0,data:8192;perm:1024;hist:4096,data:16384;perm:256;hist:256,data:13;perm:10;hist:12
16384,256,256,NAIVE-FIXED,pass,4,4,408,466.5,1910784,1084160000,53248,98304,151808,0.25,4,3,72,7.999501329787234,113.0909090909091,data:8192;perm:1024;hist:4096,data:16384;perm:256;hist:256,data:13;perm:10;hist:12
16384,256,256,CANONICAL-MODULAR,pass,4,4,408,466.5,1910784,1084160000,53248,98304,151808,0.25,4,3,72,7.999501329787234,113.0909090909091,data:8192;perm:1024;hist:4096,data:16384;perm:256;hist:256,data:13;perm:10;hist:12
16384,256,256,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.844777562862669,349.09090909090907,unified:13312,unified:16384,unified:14
16384,256,256,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,34140,98304,132444,0,5,5,81.0,3.9611943907156673,130.9090909090909,packed-pages:8535,packed:4096,unified-packed:14
16384,256,256,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,102420,98304,200724,0,9,10,162.0,3.960348162475822,209.45454545454547,packed-pages:8535,packed:4096,8 partitions:11
16384,256,256,HYBRID-P,pass,3,3,320,461.0,1888256,1082063872,49152,98304,409600,0.3333333333333333,3,2,54,7.984034997582205,111.75757575757575,data:8192;hist:4096,data:16384;hist:256,data:13;hist:12
16384,256,256,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,1441792,0.5,1,1,18,7.922147001934236,108.60606060606061,data:8192,data:16384,data:13
16384,256,256,SCAN-PERMISSION,pass,3,3,320,525.0,2150400,1082326016,49152,98304,147456,0.25,3,3,54,7.985969233558994,127.27272727272727,data:8192;hist:4096;perm-scan:1024,data:16384;hist:256;perm:256,data:13;hist:12;perm:scan
16384,256,256,SCAN-HISTORY,pass,2,2,200,965.5,3954688,1076820992,36864,98304,135168,0.3333333333333333,2,3,36,7.945350278046422,234.06060606060606,data:8192;perm:1024;hist-scan:4096,data:16384;perm:256;hist:256,data:13;perm:10;hist:scan
16384,256,256,SCAN-BOTH,pass,1,1,112,1024.0,4194304,1074987008,32768,98304,131072,0.3333333333333333,1,3,18,7.931818181818182,248.24242424242425,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:256;hist:256,data:13;perm:scan;hist:scan
16384,256,1024,MODULAR-ORAM,leak,3,3,300.0,268.5,1099776.0,1109322752,53248,98304,151552,0,3,3,54,7.999490489130435,62.26086956521739,data:8192;perm:1024;hist:4096,data:16384;perm:256;hist:1024,data:13;perm:10;hist:12
16384,256,1024,NAIVE-FIXED,pass,4,4,408,505.5,2070528,1109322752,53248,98304,151808,0.25,4,3,72,7.999490489130435,117.21739130434783,data:8192;perm:1024;hist:4096,data:16384;perm:256;hist:1024,data:13;perm:10;hist:12
16384,256,1024,CANONICAL-MODULAR,pass,4,4,408,505.5,2070528,1109322752,53248,98304,151808,0.25,4,3,72,7.999490489130435,117.21739130434783,data:8192;perm:1024;hist:4096,data:16384;perm:256;hist:1024,data:13;perm:10;hist:12
16384,256,1024,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.485349716446125,333.9130434782609,unified:13312,unified:16384,unified:14
16384,256,1024,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,38508,98304,136812,0,5,5,81.0,3.8713374291115312,125.21739130434783,packed-pages:9627,packed:4096,unified-packed:14
16384,256,1024,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,115524,98304,213828,0,9,10,162.0,3.8705103969754253,200.34782608695653,packed-pages:9627,packed:4096,8 partitions:11
16384,256,1024,HYBRID-P,pass,3,3,320,500.0,2048000,1107226624,49152,98304,409600,0.3333333333333333,3,2,54,7.984375,115.94202898550725,data:8192;hist:4096,data:16384;hist:1024,data:13;hist:12
16384,256,1024,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,4587520,0.5,1,1,18,7.742438563327032,103.8840579710145,data:8192,data:16384,data:13
16384,256,1024,SCAN-PERMISSION,pass,3,3,320,564.0,2310144,1107488768,49152,98304,147456,0.25,3,3,54,7.986265359168242,130.7826086956522,data:8192;hist:4096;perm-scan:1024,data:16384;hist:1024;perm:256,data:13;hist:12;perm:scan
16384,256,1024,SCAN-HISTORY,pass,2,2,200,2501.5,10246144,1079966720,36864,98304,135168,0.3333333333333333,2,3,36,7.787799799149338,580.0579710144928,data:8192;perm:1024;hist-scan:4096,data:16384;perm:256;hist:1024,data:13;perm:10;hist:scan
16384,256,1024,SCAN-BOTH,pass,1,1,112,2560.0,10485760,1078132736,32768,98304,131072,0.3333333333333333,1,3,18,7.774574669187145,593.6231884057971,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:256;hist:1024,data:13;perm:scan;hist:scan
16384,512,64,MODULAR-ORAM,leak,3,3,300.0,237.4375,972544.0,1079965440,53248,98304,151552,0,3,3,54,7.999497496966019,57.343396226415095,data:8192;perm:1024;hist:4096,data:16384;perm:512;hist:64,data:13;perm:10;hist:12
16384,512,64,NAIVE-FIXED,pass,4,4,408,462.25,1893376,1079965440,53248,98304,151808,0.25,4,3,72,7.999497496966019,111.6377358490566,data:8192;perm:1024;hist:4096,data:16384;perm:512;hist:64,data:13;perm:10;hist:12
16384,512,64,CANONICAL-MODULAR,pass,4,4,408,462.25,1893376,1079965440,53248,98304,151808,0.25,4,3,72,7.999497496966019,111.6377358490566,data:8192;perm:1024;hist:4096,data:16384;perm:512;hist:64,data:13;perm:10;hist:12
16384,512,64,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.90631067961165,347.77358490566036,unified:13312,unified:16384,unified:14
16384,512,64,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,33680,98304,131984,0,5,5,81.0,3.9765776699029125,130.41509433962264,packed-pages:8420,packed:4096,unified-packed:14
16384,512,64,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,101040,98304,199344,0,9,10,162.0,3.9757281553398056,208.66415094339624,packed-pages:8420,packed:4096,8 partitions:11
16384,512,64,HYBRID-P,pass,3,3,320,451.25,1848320,1075773184,49152,98304,671744,0.3333333333333333,3,2,54,7.968444705703884,108.98113207547169,data:8192;hist:4096,data:16384;hist:64,data:13;hist:12
16384,512,64,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,917504,0.5,1,1,18,7.952912621359223,108.19622641509434,data:8192,data:16384,data:13
16384,512,64,SCAN-PERMISSION,pass,3,3,320,579.25,2372608,1076297472,49152,98304,147456,0.25,3,3,54,7.972328200849515,139.8943396226415,data:8192;hist:4096;perm-scan:1024,data:16384;hist:64;perm:512,data:13;hist:12;perm:scan
16384,512,64,SCAN-HISTORY,pass,2,2,200,587.0,2404352,1078130688,36864,98304,135168,0.3333333333333333,2,3,36,7.9859071601941745,141.76603773584907,data:8192;perm:1024;hist-scan:4096,data:16384;perm:512;hist:64,data:13;perm:10;hist:scan
16384,512,64,SCAN-BOTH,pass,1,1,112,704.0,2883584,1074462720,32768,98304,131072,0.3333333333333333,1,3,18,7.95873786407767,170.02264150943395,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:512;hist:64,data:13;perm:scan;hist:scan
16384,512,256,MODULAR-ORAM,leak,3,3,300.0,244.75,1002496.0,1086256128,53248,98304,151552,0,3,3,54,7.999494751447877,58.44776119402985,data:8192;perm:1024;hist:4096,data:16384;perm:512;hist:256,data:13;perm:10;hist:12
16384,512,256,NAIVE-FIXED,pass,4,4,408,472.0,1933312,1086256128,53248,98304,151808,0.25,4,3,72,7.999494751447877,112.71641791044776,data:8192;perm:1024;hist:4096,data:16384;perm:512;hist:256,data:13;perm:10;hist:12
16384,512,256,CANONICAL-MODULAR,pass,4,4,408,472.0,1933312,1086256128,53248,98304,151808,0.25,4,3,72,7.999494751447877,112.71641791044776,data:8192;perm:1024;hist:4096,data:16384;perm:512;hist:256,data:13;perm:10;hist:12
16384,512,256,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.81418918918919,343.8805970149254,unified:13312,unified:16384,unified:14
16384,512,256,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,34452,98304,132756,0,5,5,81.0,3.9535472972972974,128.955223880597,packed-pages:8613,packed:4096,unified-packed:14
16384,512,256,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,103356,98304,201660,0,9,10,162.0,3.9527027027027026,206.32835820895522,packed-pages:8613,packed:4096,8 partitions:11
16384,512,256,HYBRID-P,pass,3,3,320,461.0,1888256,1082063872,49152,98304,671744,0.3333333333333333,3,2,54,7.968621802606178,110.08955223880596,data:8192;hist:4096,data:16384;hist:256,data:13;hist:12
16384,512,256,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,1703936,0.5,1,1,18,7.906853281853282,106.98507462686567,data:8192,data:16384,data:13
16384,512,256,SCAN-PERMISSION,pass,3,3,320,589.0,2412544,1082588160,49152,98304,147456,0.25,3,3,54,7.972482806467181,140.65671641791045,data:8192;hist:4096;perm-scan:1024,data:16384;hist:256;perm:512,data:13;hist:12;perm:scan
16384,512,256,SCAN-HISTORY,pass,2,2,200,971.0,3977216,1078917120,36864,98304,135168,0.3333333333333333,2,3,36,7.945448238416988,231.88059701492537,data:8192;perm:1024;hist-scan:4096,data:16384;perm:512;hist:256,data:13;perm:10;hist:scan
16384,512,256,SCAN-BOTH,pass,1,1,112,1088.0,4456448,1075249152,32768,98304,131072,0.3333333333333333,1,3,18,7.918436293436294,259.82089552238807,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:512;hist:256,data:13;perm:scan;hist:scan
16384,512,1024,MODULAR-ORAM,leak,3,3,300.0,274.0,1122304.0,1111418880,53248,98304,151552,0,3,3,54,7.9994840801886795,62.628571428571426,data:8192;perm:1024;hist:4096,data:16384;perm:512;hist:1024,data:13;perm:10;hist:12
16384,512,1024,NAIVE-FIXED,pass,4,4,408,511.0,2093056,1111418880,53248,98304,151808,0.25,4,3,72,7.9994840801886795,116.8,data:8192;perm:1024;hist:4096,data:16384;perm:512;hist:1024,data:13;perm:10;hist:12
16384,512,1024,CANONICAL-MODULAR,pass,4,4,408,511.0,2093056,1111418880,53248,98304,151808,0.25,4,3,72,7.9994840801886795,116.8,data:8192;perm:1024;hist:4096,data:16384;perm:512;hist:1024,data:13;perm:10;hist:12
16384,512,1024,UNIFIED-FIXED,pass,3,3,360,1440.0,5898240,2147418112,53248,98304,151552,0,3,3,54,15.456132075471698,329.14285714285717,unified:13312,unified:16384,unified:14
16384,512,1024,UNIFIED-PACKED,pass,4.5,4.5,540.0,540.0,2211840.0,536854528,38820,98304,137124,0,5,5,81.0,3.8640330188679246,123.42857142857143,packed-pages:9705,packed:4096,unified-packed:14
16384,512,1024,RANDOMIZED-PARTITION,not_implemented,4.5,9.0,864.0,864.0,3538944.0,536739840,116460,98304,214764,0,9,10,162.0,3.8632075471698113,197.4857142857143,packed-pages:9705,packed:4096,8 partitions:11
16384,512,1024,HYBRID-P,pass,3,3,320,500.0,2048000,1107226624,49152,98304,671744,0.3333333333333333,3,2,54,7.969310141509434,114.28571428571429,data:8192;hist:4096,data:16384;hist:1024,data:13;hist:12
16384,512,1024,HYBRID-PH,pass,1,1,112,448.0,1835008,1073676288,32768,98304,4849664,0.5,1,1,18,7.7278301886792455,102.4,data:8192,data:16384,data:13
16384,512,1024,SCAN-PERMISSION,pass,3,3,320,628.0,2572288,1107750912,49152,98304,147456,0.25,3,3,54,7.973083726415094,143.54285714285714,data:8192;hist:4096;perm-scan:1024,data:16384;hist:1024;perm:512,data:13;hist:12;perm:scan
16384,512,1024,SCAN-HISTORY,pass,2,2,200,2507.0,10268672,1082062848,36864,98304,135168,0.3333333333333333,2,3,36,7.7881928066037736,573.0285714285715,data:8192;perm:1024;hist-scan:4096,data:16384;perm:512;hist:1024,data:13;perm:10;hist:scan
16384,512,1024,SCAN-BOTH,pass,1,1,112,2624.0,10747904,1078394880,32768,98304,131072,0.3333333333333333,1,3,18,7.761792452830188,599.7714285714286,data:8192;perm-scan:1024;hist-scan:4096,data:16384;perm:512;hist:1024,data:13;perm:scan;hist:scan
