identity,kind,framework,workload,configuration,repetition,execution_order,start_timestamp_ns,semantic_completion_timestamp_ns,end_timestamp_ns,semantic_completion_ms,public_session_wall_ms,expected_operation_count,executed_operation_count,successful_provider_calls,result_count,semantic_result_equality,causal_order_equality,final_framework_state_equality,relay_cell_count,registry_query_count,public_transcript_complete,resolved_not_admitted,silent_loss,profile_overflow,success,failure_category,retries
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M011,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,11,NATIVE_THEN_OAE,1788403984998992051,1788403985413086737,1788403991096481132,414.093025,6097.516437,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M011,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,11,NATIVE_THEN_OAE,1788403991109121674,1788403991117923369,1788403991117923369,8.800193,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M011,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,11,NATIVE_THEN_OAE,1788403993732437600,1788403994271033125,1788403999817521110,538.594357,6085.101532,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M011,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,11,NATIVE_THEN_OAE,1788403999832239016,1788403999887171050,1788403999887171050,54.93074,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M011,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,11,NATIVE_THEN_OAE,,,1788404008604061565,nan,,,,,,False,False,False,,,False,,,,False,AssertionError,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-NATIVE-M011,MEASURED,Microsoft Agent Framework,CAPACITY_50,NATIVE,11,NATIVE_THEN_OAE,1788404008614486923,1788404008694502062,1788404008694502062,80.013429,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-OAE_V4R8-M011,MEASURED,Microsoft Agent Framework,CAPACITY_50,OAE_V4R8,11,NATIVE_THEN_OAE,1788404011327085993,1788404012236048104,1788404017453480237,908.960572,6126.416137,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-OAE_V4R8-M012,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,OAE_V4R8,12,OAE_THEN_NATIVE,1788404020057136031,1788404020481165049,1788404026144666521,424.026868,6087.555012,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-NATIVE-M012,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,NATIVE,12,OAE_THEN_NATIVE,1788404026157723170,1788404026169971375,1788404026169971375,12.246777,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M012,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,12,OAE_THEN_NATIVE,1788404028774790373,1788404029321899170,1788404034858667788,547.107253,6083.906215,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-NATIVE-M012,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,NATIVE,12,OAE_THEN_NATIVE,1788404034872200596,1788404034891254495,1788404034891254495,19.052593,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M012,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,12,OAE_THEN_NATIVE,1788404037470395777,1788404039483523967,1788404043559591269,2013.126733,6089.216585,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M012,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,12,OAE_THEN_NATIVE,1788404043575594489,1788404043772104575,1788404043772104575,196.50828,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M012,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,12,OAE_THEN_NATIVE,1788404046398812734,1788404047330229253,1788404052491663175,931.415365,6092.872906,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M012,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,12,OAE_THEN_NATIVE,1788404052508813505,1788404052620720209,1788404052620720209,111.905161,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M012,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,12,OAE_THEN_NATIVE,1788404055227895662,1788404055642600737,1788404061329492356,414.703546,6101.622846,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M012,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,12,OAE_THEN_NATIVE,1788404061343533872,1788404061349726890,1788404061349726890,6.19127,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M012,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,12,OAE_THEN_NATIVE,1788404063946500642,1788404064485372838,1788404070039811034,538.870901,6093.324999,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M012,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,12,OAE_THEN_NATIVE,1788404070052904915,1788404070062136183,1788404070062136183,9.229579,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M012,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,12,OAE_THEN_NATIVE,1788404072680849073,1788404074264634749,1788404078774920590,1583.784193,6094.096953,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M012,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,12,OAE_THEN_NATIVE,1788404078790364464,1788404078843600142,1788404078843600142,53.234384,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-OAE_V4R8-M012,MEASURED,Microsoft Agent Framework,CAPACITY_50,OAE_V4R8,12,OAE_THEN_NATIVE,1788404081439609690,1788404082351591243,1788404087565870066,911.979668,6126.286205,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-NATIVE-M012,MEASURED,Microsoft Agent Framework,CAPACITY_50,NATIVE,12,OAE_THEN_NATIVE,1788404087584729563,1788404087663655681,1788404087663655681,78.924719,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-NATIVE-M013,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,NATIVE,13,NATIVE_THEN_OAE,1788404087664529558,1788404087673733791,1788404087673733791,9.203247,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-OAE_V4R8-M013,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,OAE_V4R8,13,NATIVE_THEN_OAE,1788404090295153492,1788404090709237867,1788404096385914519,414.082971,6090.785594,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-NATIVE-M013,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,NATIVE,13,NATIVE_THEN_OAE,1788404096399732528,1788404096419081148,1788404096419081148,19.347045,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M013,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,13,NATIVE_THEN_OAE,1788404099008207563,1788404099612897081,1788404105109593674,604.688079,6101.407679,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M013,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,13,NATIVE_THEN_OAE,1788404105125641772,1788404105323386845,1788404105323386845,197.743339,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M013,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,13,NATIVE_THEN_OAE,1788404107879723332,1788404109861164413,1788404113975227867,1981.439668,6095.529272,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M013,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,13,NATIVE_THEN_OAE,1788404113991969386,1788404114213272171,1788404114213272171,221.300968,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M013,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,13,NATIVE_THEN_OAE,1788404116825207726,1788404117763015342,1788404122929959153,937.806201,6104.774054,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M013,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,13,NATIVE_THEN_OAE,1788404122943184632,1788404122949826784,1788404122949826784,6.64046,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M013,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,13,NATIVE_THEN_OAE,1788404125505989169,1788404125918829825,1788404131614949265,412.839202,6108.992839,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M013,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,13,NATIVE_THEN_OAE,1788404131628752976,1788404131636985148,1788404131636985148,8.230544,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M013,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,13,NATIVE_THEN_OAE,1788404134254221911,1788404134796699800,1788404140341482125,542.47651,6087.284526,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M013,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,13,NATIVE_THEN_OAE,1788404140356926880,1788404140415917767,1788404140415917767,58.989459,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M013,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,13,NATIVE_THEN_OAE,1788404143022455304,1788404144607741493,1788404149122957417,1585.284796,6100.525506,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-NATIVE-M013,MEASURED,Microsoft Agent Framework,CAPACITY_50,NATIVE,13,NATIVE_THEN_OAE,1788404149140517549,1788404149218845419,1788404149218845419,78.326574,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-OAE_V4R8-M013,MEASURED,Microsoft Agent Framework,CAPACITY_50,OAE_V4R8,13,NATIVE_THEN_OAE,1788404151857492104,1788404152768822192,1788404157957906575,911.328708,6100.43946,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-OAE_V4R8-M014,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,OAE_V4R8,14,OAE_THEN_NATIVE,1788404160613672709,1788404161034778863,1788404166729550324,421.104396,6115.902735,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-NATIVE-M014,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,NATIVE,14,OAE_THEN_NATIVE,1788404166742611826,1788404166754940578,1788404166754940578,12.327426,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M014,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,14,OAE_THEN_NATIVE,1788404169362513834,1788404169971727932,1788404175445051454,609.212761,6082.56599,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-NATIVE-M014,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,NATIVE,14,OAE_THEN_NATIVE,1788404175458635208,1788404175478039872,1788404175478039872,19.403264,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M014,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,14,OAE_THEN_NATIVE,1788404177964260402,1788404180258284813,1788404184068777063,2294.023273,6104.539958,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M014,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,14,OAE_THEN_NATIVE,1788404184083895662,1788404184295145549,1788404184295145549,211.248597,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M014,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,14,OAE_THEN_NATIVE,1788404186635753540,1788404187655436741,1788404192732077069,1019.681999,6096.353005,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M014,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,14,OAE_THEN_NATIVE,1788404192744841880,1788404192870510505,1788404192870510505,125.667284,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M014,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,14,OAE_THEN_NATIVE,1788404195258872075,1788404195686503089,1788404201347694064,427.629547,6088.851367,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M014,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,14,OAE_THEN_NATIVE,1788404201361159868,1788404201368120515,1788404201368120515,6.959288,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M014,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,14,OAE_THEN_NATIVE,1788404203822236700,1788404204417990514,1788404209905716714,595.752407,6083.512029,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M014,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,14,OAE_THEN_NATIVE,1788404209918911089,1788404209928553149,1788404209928553149,9.640231,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M014,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,14,OAE_THEN_NATIVE,1788404212403078350,1788404214034157465,1788404218496343387,1631.077492,6093.298797,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M014,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,14,OAE_THEN_NATIVE,1788404218511735398,1788404218669698578,1788404218669698578,157.961379,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-OAE_V4R8-M014,MEASURED,Microsoft Agent Framework,CAPACITY_50,OAE_V4R8,14,OAE_THEN_NATIVE,1788404221122185716,1788404222076855979,1788404227203001609,954.668404,6080.843296,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-NATIVE-M014,MEASURED,Microsoft Agent Framework,CAPACITY_50,NATIVE,14,OAE_THEN_NATIVE,1788404227222890443,1788404227310814081,1788404227310814081,87.92222,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-NATIVE-M015,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,NATIVE,15,NATIVE_THEN_OAE,1788404227311764304,1788404227323402126,1788404227323402126,11.636948,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-OAE_V4R8-M015,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,OAE_V4R8,15,NATIVE_THEN_OAE,1788404229707960056,1788404230139748736,1788404235781204751,431.786923,6073.277427,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-NATIVE-M015,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,NATIVE,15,NATIVE_THEN_OAE,1788404235795400715,1788404235815068722,1788404235815068722,19.66638,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M015,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,15,NATIVE_THEN_OAE,1788404238142247566,1788404238747899330,1788404244238485220,605.650413,6096.264331,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M015,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,15,NATIVE_THEN_OAE,1788404244254461701,1788404244462965162,1788404244462965162,208.501664,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M015,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,15,NATIVE_THEN_OAE,1788404246871430152,1788404249011413150,1788404252950512792,2139.981678,6079.114151,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M015,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,15,NATIVE_THEN_OAE,1788404252968179571,1788404253091609302,1788404253091609302,123.427961,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M015,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,15,NATIVE_THEN_OAE,1788404255437041895,1788404256470099483,1788404261524119937,1033.056195,6087.110323,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M015,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,15,NATIVE_THEN_OAE,1788404261537432854,1788404261543890397,1788404261543890397,6.455906,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M015,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,15,NATIVE_THEN_OAE,1788404263951279678,1788404264373344583,1788404270033977688,422.063131,6082.726378,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M015,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,15,NATIVE_THEN_OAE,1788404270047388862,1788404270056389349,1788404270056389349,8.999072,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M015,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,15,NATIVE_THEN_OAE,1788404272519163958,1788404273061942938,1788404278612605015,542.777576,6093.474314,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M015,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,15,NATIVE_THEN_OAE,1788404278629116588,1788404278689239870,1788404278689239870,60.121902,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M015,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,15,NATIVE_THEN_OAE,1788404281022045758,1788404282715088176,1788404287106321355,1693.040652,6084.313626,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-NATIVE-M015,MEASURED,Microsoft Agent Framework,CAPACITY_50,NATIVE,15,NATIVE_THEN_OAE,1788404287123251445,1788404287210543922,1788404287210543922,87.291005,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CAPACITY_50-OAE_V4R8-M015,MEASURED,Microsoft Agent Framework,CAPACITY_50,OAE_V4R8,15,NATIVE_THEN_OAE,1788404289539265576,1788404290511799179,1788404295630672021,972.53207,6091.438205,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-OAE_V4R8-M016,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,OAE_V4R8,16,OAE_THEN_NATIVE,1788404298034965766,1788404298493632041,1788404304114397616,458.664625,6079.461437,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-ORDINARY_TOOL-NATIVE-M016,MEASURED,OpenAI Agents SDK,ORDINARY_TOOL,NATIVE,16,OAE_THEN_NATIVE,1788404304128145835,1788404304141875079,1788404304141875079,13.727488,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M016,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,16,OAE_THEN_NATIVE,1788404306474239759,1788404307094512141,1788404312577501467,620.270727,6103.294259,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-AGENT_AS_TOOL_TRANSITION-NATIVE-M016,MEASURED,OpenAI Agents SDK,AGENT_AS_TOOL_TRANSITION,NATIVE,16,OAE_THEN_NATIVE,1788404312590492828,1788404312610054731,1788404312610054731,19.560587,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-OAE_V4R8-M016,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,OAE_V4R8,16,OAE_THEN_NATIVE,1788404315008788998,1788404317229238503,1788404321196889457,2220.448244,6188.128813,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CACHE_REUSE_30-NATIVE-M016,MEASURED,OpenAI Agents SDK,CACHE_REUSE_30,NATIVE,16,OAE_THEN_NATIVE,1788404321213445447,1788404321419474207,1788404321419474207,206.027288,,30,30,30,30,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-OAE_V4R8-M016,MEASURED,OpenAI Agents SDK,CAPACITY_50,OAE_V4R8,16,OAE_THEN_NATIVE,1788404323855265393,1788404324866378858,1788404329968414644,1011.112568,6113.172821,50,50,50,50,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-OA-CAPACITY_50-NATIVE-M016,MEASURED,OpenAI Agents SDK,CAPACITY_50,NATIVE,16,OAE_THEN_NATIVE,1788404329985535441,1788404330105741172,1788404330105741172,120.204286,,50,50,50,50,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-OAE_V4R8-M016,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,OAE_V4R8,16,OAE_THEN_NATIVE,1788404332425158326,1788404332852673187,1788404338508563398,427.513386,6083.437301,1,1,1,1,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-ORDINARY_TOOL-NATIVE-M016,MEASURED,Microsoft Agent Framework,ORDINARY_TOOL,NATIVE,16,OAE_THEN_NATIVE,1788404338523866926,1788404338531139549,1788404338531139549,7.271135,,1,1,1,1,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-OAE_V4R8-M016,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,OAE_V4R8,16,OAE_THEN_NATIVE,1788404340959412290,1788404341501220836,1788404347061884516,541.807032,6102.501014,2,2,2,2,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-AGENT_AS_TOOL_TRANSITION-NATIVE-M016,MEASURED,Microsoft Agent Framework,AGENT_AS_TOOL_TRANSITION,NATIVE,16,OAE_THEN_NATIVE,1788404347075562741,1788404347084569908,1788404347084569908,9.005636,,2,2,2,2,True,True,True,,,,,,,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-OAE_V4R8-M016,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,OAE_V4R8,16,OAE_THEN_NATIVE,1788404349346124370,1788404351059034557,1788404355439512919,1712.908678,6093.418883,30,30,30,30,True,True,True,521,100,True,0,0,0,True,,0
DEV-V4R8-FINAL-UTILITY-MS-CACHE_REUSE_30-NATIVE-M016,MEASURED,Microsoft Agent Framework,CACHE_REUSE_30,NATIVE,16,OAE_THEN_NATIVE,1788404355456513780,1788404355516732363,1788404355516732363,60.217024,,30,30,30,30,True,True,True,,,,,,,True,,0
