framework,source_path,source_sha,source_line,action_family,adapter_id,native_executor_verified,canonical_executor_verified,external_network_required,prior_exclusion_status,deterministic_selection_score,eligible,detail,argument_name,source_compatibility_result,compatibility_scope
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2228,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,d0689c8549744bfc62b71d05dbfb83e28a7c726d6b276c566fae541be51cd3e0,false,"Name(id='sample_tool_function', ctx=Load())",,DETAIL_IS_NOT_A_CALLABLE_IDENTIFIER,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2226,middleware,NONE,false,false,unknown,CLEAR,72691975aa49a02650621747010f7a89f85e7e083c21806b1c35cf5463a714bc,false,middleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2227,middleware,NONE,false,false,unknown,CLEAR,84d847c3747ac59446e73581a3768bed2aa056d1b88178071bd173edb60ebdcd,false,ProviderMiddlewareContextProvider,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2280,instructions,NONE,false,false,unknown,CLEAR,a10321a48f68e929be23b7a03a50a71e5a731c98e1454da4fb4cfc42aa276b75,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2366,middleware,NONE,false,false,unknown,CLEAR,42aa73f6ab212d72a42e3997bbf3b49888ccb455ef0b6ed9fa229a612b4cae85,false,InsufficientParamsMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2368,instructions,NONE,false,false,unknown,CLEAR,80a7875c1e29ce0b98401430802aa4e65520492a6734816b268b65546c7d07ef,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2383,middleware,NONE,false,false,unknown,CLEAR,458809e7e225920d31dfbf7703ba74c055da5eee054e1f09a1938335fe25a20b,false,MismatchedCallableMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2385,instructions,NONE,false,false,unknown,CLEAR,76cbab61ed7b41dfcc0fa53e421ccdfaf429efb87a5a378bcf066d5b86311d67,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2398,middleware,NONE,false,false,unknown,CLEAR,7830087929548735ea892fb28dbde3b8ac08e4e92957321573fb42c3834de6fc,false,UndeterminedCallableMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2400,instructions,NONE,false,false,unknown,CLEAR,fbcb3355f28667748a13bbb6b4d0d48fabf31371c28b9f42a0be8e41ab5cd11b,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2442,middleware,NONE,false,false,unknown,CLEAR,4ae65fe84e85aac5b09395f1d193cf70718ff7144c2206ee735628fc7e9ba9f6,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2448,instructions,NONE,false,false,unknown,CLEAR,81693f9d52e71e85448ec0236be1dcd080c52dc9ed80e2e76f03f668864ac07c,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2473,middleware,NONE,false,false,unknown,CLEAR,a852cd7091304ca882e37ca7be632ea6b95eda1d2e749d980723cea93698b9eb,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2479,instructions,NONE,false,false,unknown,EXCLUDED,bf9013f955e1652f72cfbf72462b892bd50e706ddeb1f55f759feb6caff68cf8,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2496,middleware,NONE,false,false,unknown,CLEAR,ae0bd8b8ff51e7abec5327a831821598e95a4f18b7154b2533185783bcd8d802,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2499,instructions,NONE,false,false,unknown,EXCLUDED,39b637a0e8f4c6eeddbc8ec7a5feef7114047fbf8f3db20114d93b682e5c7421,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2519,instructions,NONE,false,false,unknown,CLEAR,bd6a0ab1c343ac78ac695bbff1d5ff5a4c469865a9e0dc66b771a1fe48812055,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2537,middleware,NONE,false,false,unknown,CLEAR,ffd1547ddd1fd9e5d8ebfb290a6b040fa05cdc036624058dc7d96d52dbaadaaa,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2541,instructions,NONE,false,false,unknown,CLEAR,3511063bb55dd877b12d9e27e84002add7eeffe7efdc2ce87825ea30ca91e870,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2571,middleware,NONE,false,false,unknown,CLEAR,b9da68d69e3da5422e954f2108941eca0dc2bd00d59ec4bceffa845dfa3c10d9,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2588,instructions,NONE,false,false,unknown,CLEAR,4c4593278fa1e23b33eb4c10e8fb5ef88e0ee0e77c2a7587905586c806cc4021,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2624,middleware,NONE,false,false,unknown,CLEAR,2053593225ee20eb86e191c3ee7a0676e017539d6943407c4e11127d8c2663c5,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2641,instructions,NONE,false,false,unknown,CLEAR,a3e18989ba79aece560d29a7cd81cc5be17e19a64986c64fcaaea9f52897d3ed,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2674,middleware,NONE,false,false,unknown,CLEAR,6eca84a71bdb7be2a232b33cc8cd7d9556e905101fa1cb96e6b0d64d3c31769c,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2688,instructions,NONE,false,false,unknown,CLEAR,8858d6ded91dff6ef66460d39b1d2c6ae1b48ed65b3b2ebe1f9ed55d57a368fd,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2702,middleware,NONE,false,false,unknown,CLEAR,6fe967abfe53aff4ffea716932441204853416d0bb58476a2b5bcdc1ff601715,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2704,instructions,NONE,false,false,unknown,CLEAR,ff94fcf1a6ccde211530185630882ee009bd7a9490e45899ba236451f10c2ee7,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2740,middleware,NONE,false,false,unknown,CLEAR,78d7ad7a299bbe49da82e5d855969b9c7f4e86d949c79c747e0b502bb1389163,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2745,state_memory,NONE,false,false,unknown,CLEAR,0eccc96bfb79817908fe0116a10876f3bcd297077903645c2dd8593b1d4eb296,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2746,instructions,NONE,false,false,unknown,CLEAR,3bd899bd1436eb319453ec4361e1659094de7deaaf1645a88ed6d462626ef2b9,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2784,middleware,NONE,false,false,unknown,CLEAR,b80af20c977974489a2ffcc2257d2398014f3d5850c893737af99aa1530233ca,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2799,instructions,NONE,false,false,unknown,CLEAR,a3ca0804c2dc5de9bdea675229fc015caf3c0a02dc55b22de00771874c17df40,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2824,middleware,NONE,false,false,unknown,CLEAR,3d6cccea5b0c887142e47bdbec67475b390f58b935655667a8faa0a971daf014,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2827,instructions,NONE,false,false,unknown,CLEAR,ef9859ed934d867f0c02c47f7cffd3211b3f5087621cacc2b37559a6c79e1df9,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2851,middleware,NONE,false,false,unknown,CLEAR,002b86a0bd6c52fc88e4c01a52a9778864cc8edf6621f0add58564fbd8e7c888,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2859,state_memory,NONE,false,false,unknown,CLEAR,70f8da112cc77eec368b4993510e5c92edc9feada2edcaaf9d553b5eedbad4e6,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2860,instructions,NONE,false,false,unknown,CLEAR,2bde80a29ec843c1535ed29ddca99fe4bbaaee309ca94f23e16a407e945cca4e,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2892,middleware,NONE,false,false,unknown,CLEAR,d8752cfd70eef9b931c569ea6072c65f679ab2a47d081145899cd1526c73ce1a,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2922,state_memory,NONE,false,false,unknown,CLEAR,a3ab1fc1842ec833c02578b3f2c66d8ecac5696815120a560c7cda318af52c53,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2923,instructions,NONE,false,false,unknown,CLEAR,f8cc7f383a7797e25421091ec4edf608857bc560ed35a04531a536c6f3ecf994,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,2979,middleware,NONE,false,false,unknown,CLEAR,14d6c77b17cc28cbb2727537242a756ac55c0242e22b32bca24c4424a4e19974,false,MiddlewareFailure,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,3008,state_memory,NONE,false,false,unknown,CLEAR,023b31469babf91488ea3e74e0a943bf5e35a521ee277444b45483e33b6560db,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_agent.py,1f5a991b22be7fcfbec8d52b581064beb32a5b496b4401b6c788a565fc7dc02f,3009,instructions,NONE,false,false,unknown,CLEAR,00d20dfbaad117622f27ef87e7f708fb28e2c8743749ce1a6e2e02795ff6757b,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,54,middleware,NONE,false,false,unknown,CLEAR,4f980dd997375aad39b8e4cf3ad208ffb2c0c16d557b92635422425cba3c4817,false,LoggingChatMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,193,instructions,NONE,false,false,unknown,CLEAR,913c9262e51043e7747077a53de9786efe4bd838043c9c413c80a845e76c7d6e,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,227,instructions,NONE,false,false,unknown,CLEAR,415d0fa5b8e8a40ee8b2b7531bfc732a4cc5832f609dde31bc078dd226a22063,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,390,state_memory,NONE,false,false,unknown,CLEAR,aad35110a5b8e3c76ca66e80bc4e012146f7e968bb2e783a7bf83052f295f9ae,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,391,middleware,NONE,false,false,unknown,CLEAR,c21294bcd4b13d8c94fb004cc2e38668fb60706d13054ed4424deabbdb5f3913,false,MessageInjectionMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,405,instructions,NONE,false,false,unknown,CLEAR,abf0d221246fa79203bdd0c93e42c57539969048a03961da1992f942013db21a,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,416,state_memory,NONE,false,false,unknown,CLEAR,05bb3fa1441236de83d9b61b5e7b45043de481cf83001884c511955771e8b46a,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,417,middleware,NONE,false,false,unknown,CLEAR,93498e84aec250c2251a68a370d1de0ceb487026bc8efef28244e3e4543b0f63,false,MessageInjectionMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,429,conditional_edge,NONE,false,false,unknown,CLEAR,a7fe57c9049e69eee5947299eb9e095ea3af0bd6a608b6e39b8bb87a24b6733c,false,len(captured_messages) == 1,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,451,state_memory,NONE,false,false,unknown,CLEAR,1629185fc22ec0f954b45c90adf1db54031e599290548383c9101e24664d197b,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,452,middleware,NONE,false,false,unknown,CLEAR,7a5c28f1c51e6ea923f684784a2f1091a557f53b7fa4793866997c9e1849e753,false,MessageInjectionMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,462,conditional_edge,NONE,false,false,unknown,CLEAR,91e75363805cb05b84120d586dc19ea0344ab95d14facc83ab2517fab93589c6,false,len(captured_messages) == 1,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,492,state_memory,NONE,false,false,unknown,CLEAR,e77569526a50fb800245ca176f5ffc303ead547d389f58a42669980252b8cc05,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,493,middleware,NONE,false,false,unknown,CLEAR,718a6c00a4ed2e25a3adbf5c7fabf41ef84616b6e31e226fe6620a976cd8cc4d,false,MessageInjectionMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,506,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,EXCLUDED,ce25c492b7db28bc2e367ab6ab43c23fdfafd671d7167421c3b223a28b12bfc8,false,inject_message,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,509,conditional_edge,NONE,false,false,unknown,CLEAR,7cdb2b77dd2d35d442a143d14a15c5797411f4565df00daa77e2ea970fd19310,false,active_session is None,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,505,tool,MICROSOFT_GENERIC_FUNCTION_TOOL_V10_1,false,false,unknown,CLEAR,480e478a840f5fa76083e01e7aa82ae3cc9bd0304e1ed8991e9e823ddc6355b0,false,tool,,NO_ONE_STRING_ARGUMENT_DECORATED_TOOL_DEFINITION,frozen corpus row resolves to a locally parseable @tool callable with one str argument; generic action name and argument-name adaptation only
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,525,instructions,NONE,false,false,unknown,CLEAR,f449f8744b3a4e419c001def082b3a4722ff5b388c5a883babf29f3ca39e0ead,false,Agent,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,538,state_memory,NONE,false,false,unknown,CLEAR,834f953ef9c0e4e050021f6cb6fdb3b283fc9dba274af3f4de4fc4b5e89f22ee,false,AgentSession,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,539,middleware,NONE,false,false,unknown,CLEAR,71d8f73efb3896ff622d380955bcaf4745ec46e7e1639c2df1352820632c075c,false,MessageInjectionMiddleware,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
Microsoft Agent Framework,python/packages/core/tests/core/test_middleware_with_chat.py,60dd746a31a9b0f6a6cbf22c71955b49118e5cfcee9058690798851a95b39c14,551,conditional_edge,NONE,false,false,unknown,CLEAR,c26b85008ad0e01553600343a59f4015b2556dc10359d8688087e965eefbb514,false,len(captured_messages) == 1,,NO_FROZEN_ADAPTER_OR_SOURCE,NO_FROZEN_ADAPTER
